Voyager 1 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 1)
2  year (2013)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.02 nT and dBT ~= 0.02 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT1	12	271.07706	0.43909	0.13794	-0.39897	0.1206
FLT1	12	271.07761	0.44133	0.14448	-0.39899	0.12115
FLT1	12	271.07816	0.44218	0.14346	-0.40082	0.11951
FLT1	12	271.08038	0.42997	0.13624	-0.38816	0.12505
FLT1	12	271.08093	0.4368	0.13814	-0.39338	0.13018
FLT1	12	271.08148	0.44285	0.13513	-0.40118	0.1299
FLT1	12	271.08206	0.43859	0.13511	-0.39721	0.1275
FLT1	12	271.08261	0.43681	0.13801	-0.39529	0.12438
FLT1	12	271.08316	0.4351	0.13739	-0.3933	0.12542
FLT1	12	271.08371	0.43012	0.14198	-0.38856	0.11773
FLT1	12	271.08426	0.4312	0.13778	-0.39123	0.11778
FLT1	12	271.08484	0.43135	0.14291	-0.38926	0.11874
FLT1	12	271.08539	0.43261	0.13776	-0.39342	0.11553
FLT1	12	271.08594	0.43195	0.12955	-0.39476	0.1181
FLT1	12	271.08649	0.43749	0.13467	-0.39836	0.12058
FLT1	12	271.08707	0.4351	0.13323	-0.39688	0.11837
FLT1	12	271.08762	0.43683	0.13759	-0.39745	0.11785
FLT1	12	271.08817	0.42993	0.13392	-0.3914	0.11703
FLT1	12	271.08871	0.4372	0.13933	-0.398	0.11528
FLT1	12	271.08926	0.43566	0.13859	-0.3946	0.12185
FLT1	12	271.08984	0.43741	0.13619	-0.39804	0.11975
FLT1	12	271.09039	0.43526	0.13304	-0.39604	0.12201
FLT1	12	271.09094	0.43802	0.13145	-0.39936	0.1227
FLT1	12	271.09149	0.4339	0.12775	-0.39524	0.1252
FLT1	12	271.09204	0.42966	0.12646	-0.39137	0.12415
FLT1	12	271.09262	0.4341	0.13633	-0.39263	0.12525
FLT1	12	271.09317	0.43706	0.1342	-0.39552	0.1287
FLT1	12	271.09372	0.43431	0.13681	-0.39153	0.12888
FLT1	12	271.09427	0.4335	0.13758	-0.39109	0.12665
FLT1	12	271.09482	0.43966	0.13027	-0.40027	0.12672
FLT1	12	271.0954	0.43467	0.13351	-0.39533	0.1216
FLT1	12	271.09595	0.43294	0.14184	-0.39103	0.11983
FLT1	12	271.0965	0.4239	0.13825	-0.38468	0.11219
FLT1	12	271.09705	0.4186	0.13305	-0.38324	0.10292
FLT1	12	271.0976	0.41971	0.13169	-0.38358	0.1079
FLT1	12	271.09818	0.42987	0.13301	-0.3917	0.11683
FLT1	12	271.09872	0.42597	0.14135	-0.38552	0.11328
FLT1	12	271.09927	0.42139	0.13603	-0.38146	0.11623
FLT1	12	271.09982	0.44121	0.13855	-0.39855	0.12894
FLT1	12	271.10037	0.43224	0.14105	-0.38994	0.12191
FLT1	12	271.10095	0.42516	0.13836	-0.38397	0.11901
FLT1	12	271.1015	0.42904	0.13539	-0.38782	0.12368
FLT1	12	271.10205	0.42778	0.14302	-0.38524	0.11881
FLT1	12	271.1026	0.42052	0.14014	-0.37801	0.11949
FLT1	12	271.10315	0.42105	0.13985	-0.37892	0.11891
