Voyager 1 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 1)
2  year (2013)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.02 nT and dBT ~= 0.02 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT1	12	211.23262	0.42519	0.09904	-0.40191	0.09691
FLT1	12	211.23317	0.42183	0.09435	-0.3998	0.09582
FLT1	12	211.23373	0.41457	0.08947	-0.39497	0.08839
FLT1	12	211.23595	0.43165	0.08934	-0.41313	0.08744
FLT1	12	211.23651	0.42021	0.08682	-0.402	0.08607
FLT1	12	211.23706	0.42285	0.08999	-0.40333	0.08948
FLT1	12	211.23763	0.4324	0.09628	-0.4103	0.09636
FLT1	12	211.23817	0.42761	0.09484	-0.40692	0.09097
FLT1	12	211.23872	0.43479	0.0949	-0.41456	0.09015
FLT1	12	211.23929	0.42094	0.09644	-0.40078	0.08512
FLT1	12	211.23984	0.41981	0.09542	-0.39897	0.08905
FLT1	12	211.2404	0.41987	0.09272	-0.40006	0.08725
FLT1	12	211.24095	0.42165	0.08666	-0.40316	0.08788
FLT1	12	211.2415	0.41785	0.08771	-0.39811	0.09157
FLT1	12	211.24207	0.42424	0.09357	-0.40341	0.09207
FLT1	12	211.24261	0.42017	0.0841	-0.40113	0.09248
FLT1	12	211.24318	0.41563	0.09389	-0.39487	0.08927
FLT1	12	211.24373	0.41094	0.08742	-0.39165	0.08838
FLT1	12	211.24428	0.40754	0.09163	-0.38884	0.08059
FLT1	12	211.24484	0.4142	0.08756	-0.39465	0.08993
FLT1	12	211.24539	0.42003	0.0906	-0.39999	0.09062
FLT1	12	211.24596	0.41592	0.09373	-0.39681	0.082
FLT1	12	211.24651	0.41987	0.09454	-0.40065	0.08253
FLT1	12	211.24707	0.41267	0.09308	-0.39457	0.07701
FLT1	12	211.24762	0.40871	0.09319	-0.39018	0.078
FLT1	12	211.24817	0.40866	0.08527	-0.39123	0.08163
FLT1	12	211.24873	0.42319	0.08967	-0.40461	0.08542
FLT1	12	211.24928	0.41099	0.09436	-0.3913	0.08278
FLT1	12	211.24985	0.41451	0.09791	-0.39376	0.08463
FLT1	12	211.2504	0.41335	0.09009	-0.39439	0.08475
FLT1	12	211.25095	0.4176	0.08999	-0.39784	0.08946
FLT1	12	211.25151	0.41621	0.08821	-0.39661	0.09006
FLT1	12	211.25206	0.41254	0.08464	-0.39436	0.08648
FLT1	12	211.25262	0.41543	0.08364	-0.39811	0.08414
FLT1	12	211.25317	0.41225	0.08285	-0.39468	0.08529
FLT1	12	211.25372	0.417	0.088	-0.39669	0.09333
FLT1	12	211.25429	0.4091	0.08721	-0.38972	0.08851
FLT1	12	211.25484	0.42038	0.08997	-0.40064	0.08991
FLT1	12	211.2554	0.41763	0.08579	-0.39954	0.086
FLT1	12	211.25595	0.42132	0.09034	-0.40191	0.0881
FLT1	12	211.2565	0.41893	0.08821	-0.39892	0.09254
FLT1	12	211.25706	0.41711	0.09407	-0.39714	0.08594
FLT1	12	211.25761	0.41436	0.09218	-0.39449	0.08687
FLT1	12	211.25818	0.41333	0.09305	-0.39275	0.08889
FLT1	12	211.25873	0.4185	0.09333	-0.39833	0.08797
FLT1	12	211.25928	0.41649	0.08892	-0.39798	0.08456
FLT1	12	211.25984	0.42028	0.09649	-0.39994	0.08569
