Voyager 1 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 1)
2  year (2013)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.02 nT and dBT ~= 0.02 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT1	12	31.43266	0.09421	3.7E-4	-0.06412	0.06891
FLT1	12	31.43322	0.09779	0.00499	-0.06861	0.06925
FLT1	12	31.43377	0.09514	0.00607	-0.06614	0.06796
FLT1	12	31.436	0.10061	0.01186	-0.06901	0.07203
FLT1	12	31.43655	0.10445	0.02254	-0.07081	0.07321
FLT1	12	31.43711	0.10295	0.01938	-0.06971	0.07277
FLT1	12	31.43766	0.10572	0.01514	-0.07602	0.07168
FLT1	12	31.43822	0.10535	0.01039	-0.07541	0.07275
FLT1	12	31.43877	0.10695	0.01307	-0.07637	0.07364
FLT1	12	31.43933	0.10823	0.01145	-0.07429	0.07749
FLT1	12	31.43988	0.10632	0.01456	-0.07314	0.07536
FLT1	12	31.44044	0.10357	0.00895	-0.07401	0.07176
FLT1	12	31.441	0.10464	0.00593	-0.07121	0.07634
FLT1	12	31.44155	0.10047	0.00444	-0.0701	0.07168
FLT1	12	31.44211	0.09966	0.00509	-0.06933	0.07116
FLT1	12	31.44266	0.0961	0.00772	-0.06541	0.06991
FLT1	12	31.44322	0.09882	0.00747	-0.06902	0.07017
FLT1	12	31.44377	0.10549	0.00589	-0.07615	0.07256
FLT1	12	31.44433	0.10529	0.00545	-0.07549	0.07314
FLT1	12	31.44489	0.10191	0.00599	-0.07452	0.06914
FLT1	12	31.44544	0.10511	0.00518	-0.07866	0.06936
FLT1	12	31.446	0.10166	0.00464	-0.07363	0.06961
FLT1	12	31.44655	0.09955	0.00731	-0.07187	0.06841
FLT1	12	31.44711	0.1047	0.01017	-0.07393	0.0734
FLT1	12	31.44766	0.10366	0.00916	-0.07617	0.0693
FLT1	12	31.44822	0.10896	0.00963	-0.07916	0.07405
FLT1	12	31.44877	0.10074	0.00769	-0.06889	0.07258
FLT1	12	31.44933	0.10352	0.00432	-0.0704	0.07568
FLT1	12	31.44988	0.10981	0.00628	-0.0764	0.07852
FLT1	12	31.45044	0.1125	0.01038	-0.0791	0.07915
FLT1	12	31.451	0.10533	0.00846	-0.07362	0.0748
FLT1	12	31.45155	0.10332	0.00504	-0.07167	0.07417
FLT1	12	31.45211	0.09587	0.00451	-0.06682	0.06841
FLT1	12	31.45266	0.09462	0.00333	-0.06725	0.06629
FLT1	12	31.45322	0.09626	0.00224	-0.07008	0.06589
FLT1	12	31.45377	0.09973	0.00547	-0.07466	0.06586
FLT1	12	31.45433	0.09829	0.00413	-0.07335	0.06513
FLT1	12	31.45489	0.1029	0.00208	-0.07453	0.07086
FLT1	12	31.45544	0.09922	0.00448	-0.07287	0.06697
FLT1	12	31.456	0.10425	-0.00339	-0.07786	0.06904
FLT1	12	31.45655	0.10532	-0.00393	-0.07942	0.06889
FLT1	12	31.45711	0.10539	-0.00352	-0.07597	0.0729
FLT1	12	31.45766	0.11099	-0.00461	-0.08118	0.07505
FLT1	12	31.45822	0.10948	-0.00142	-0.08217	0.07226
FLT1	12	31.45877	0.11061	-6.1E-4	-0.08414	0.07147
FLT1	12	31.45933	0.10657	0.0027	-0.08411	0.06509
FLT1	12	31.45988	0.10836	-0.00168	-0.08341	0.06898
FLT1	12	31.46044	0.11109	-0.00196	-0.08183	0.07483
FLT1	12	31.461	0.10804	0.0019	-0.08113	0.07116
FLT1	12	31.46155	0.10805	0.00259	-0.07603	0.07657
