Voyager 1 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 1)
2  year (2013)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.02 nT and dBT ~= 0.02 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT1	12	241.23929	0.44297	0.11967	-0.41414	0.10174
FLT1	12	241.2404	0.43808	0.11837	-0.40964	0.10034
FLT1	12	241.24095	0.4353	0.12148	-0.40632	0.09801
FLT1	12	241.2415	0.44086	0.11692	-0.41373	0.09733
FLT1	12	241.24207	0.43775	0.12019	-0.40968	0.09646
FLT1	12	241.24261	0.44111	0.12625	-0.41136	0.09688
FLT1	12	241.24318	0.44043	0.1263	-0.40868	0.10485
FLT1	12	241.24373	0.43775	0.11852	-0.408	0.10521
FLT1	12	241.24428	0.44138	0.11866	-0.41444	0.09438
FLT1	12	241.24484	0.44043	0.11772	-0.41322	0.09663
FLT1	12	241.24539	0.44028	0.11739	-0.41474	0.08967
FLT1	12	241.24596	0.43799	0.11334	-0.41358	0.08905
FLT1	12	241.24651	0.43583	0.11739	-0.41023	0.08857
FLT1	12	241.24706	0.44018	0.1167	-0.41347	0.09576
FLT1	12	241.24762	0.44606	0.12749	-0.41624	0.09705
FLT1	12	241.24817	0.44375	0.1184	-0.41513	0.10269
FLT1	12	241.24873	0.43295	0.11361	-0.40597	0.09856
FLT1	12	241.24928	0.44193	0.11323	-0.4131	0.10865
FLT1	12	241.24983	0.44665	0.11834	-0.41694	0.10786
FLT1	12	241.2504	0.43591	0.12686	-0.4051	0.09885
FLT1	12	241.25095	0.43896	0.13495	-0.40623	0.09707
FLT1	12	241.25151	0.44735	0.13456	-0.41501	0.09873
FLT1	12	241.25206	0.44458	0.13116	-0.41267	0.10048
FLT1	12	241.25262	0.43728	0.12456	-0.40741	0.09828
FLT1	12	241.25317	0.43803	0.12226	-0.40918	0.09731
FLT1	12	241.25372	0.43634	0.12375	-0.40738	0.09545
FLT1	12	241.25429	0.43596	0.1198	-0.4077	0.09731
FLT1	12	241.25484	0.43342	0.12339	-0.40531	0.09128
FLT1	12	241.2554	0.44113	0.11461	-0.41401	0.10015
FLT1	12	241.25595	0.44086	0.12389	-0.4101	0.10388
FLT1	12	241.2565	0.43803	0.12927	-0.40751	0.09503
FLT1	12	241.25706	0.43075	0.12038	-0.40184	0.0977
FLT1	12	241.25761	0.4254	0.11506	-0.39679	0.10135
FLT1	12	241.25818	0.42785	0.12487	-0.39715	0.09853
FLT1	12	241.25873	0.43023	0.11752	-0.40188	0.09877
FLT1	12	241.25928	0.43019	0.12412	-0.40173	0.09042
FLT1	12	241.25984	0.43253	0.12303	-0.40386	0.0939
FLT1	12	241.26039	0.4349	0.1253	-0.40667	0.08963
FLT1	12	241.26096	0.43072	0.11873	-0.40448	0.08815
FLT1	12	241.26151	0.43086	0.11679	-0.40488	0.08967
FLT1	12	241.26205	0.43923	0.12461	-0.40978	0.09723
FLT1	12	241.26262	0.42782	0.11778	-0.40195	0.08703
FLT1	12	241.26317	0.43953	0.113	-0.41563	0.08732
FLT1	12	241.26373	0.44292	0.11255	-0.41678	0.09886
FLT1	12	241.26428	0.43295	0.12158	-0.40504	0.09267
FLT1	12	241.26485	0.43701	0.12139	-0.41017	0.08941
FLT1	12	241.2654	0.43476	0.11717	-0.40867	0.09086
FLT1	12	241.26595	0.43332	0.11844	-0.40694	0.09011
FLT1	12	241.26651	0.4229	0.11362	-0.39873	0.08325
FLT1	12	241.26706	0.4249	0.11695	-0.39976	0.08384
FLT1	12	241.26762	0.42913	0.12954	-0.39951	0.0878
FLT1	12	241.26817	0.43302	0.12226	-0.40567	0.0893
FLT1	12	241.26872	0.43086	0.11841	-0.40531	0.08558
FLT1	12	241.26929	0.42579	0.12411	-0.39842	0.08456
FLT1	12	241.26984	0.42314	0.12495	-0.39608	0.08079
FLT1	12	241.2704	0.4242	0.12839	-0.39553	0.0836
FLT1	12	241.27095	0.43045	0.12413	-0.40355	0.08361
FLT1	12	241.2715	0.43004	0.11909	-0.40405	0.08638
FLT1	12	241.27206	0.42916	0.1185	-0.40343	0.0858
FLT1	12	241.27261	0.42501	0.11454	-0.40003	0.08627
FLT1	12	241.27318	0.42645	0.11558	-0.40182	0.08382
FLT1	12	241.27373	0.43017	0.11836	-0.40467	0.08516
FLT1	12	241.27428	0.43763	0.11746	-0.41109	0.09335
FLT1	12	241.27484	0.42491	0.11106	-0.39981	0.09142
FLT1	12	241.27539	0.43224	0.11862	-0.40407	0.09738
FLT1	12	241.27596	0.42917	0.1173	-0.40118	0.09732
FLT1	12	241.2765	0.42541	0.11504	-0.39925	0.09126
FLT1	12	241.27707	0.42309	0.12293	-0.39595	0.08417
FLT1	12	241.27762	0.42766	0.11504	-0.40192	0.0898
FLT1	12	241.27817	0.43139	0.11058	-0.40599	0.09485
FLT1	12	241.27873	0.43602	0.12497	-0.40619	0.09743
FLT1	12	241.27928	0.43158	0.12157	-0.40364	0.09232
FLT1	12	241.27985	0.43504	0.12441	-0.40764	0.08704
FLT1	12	241.2804	0.42616	0.12382	-0.39974	0.08053
FLT1	12	241.28094	0.43979	0.12422	-0.41251	0.08823
FLT1	12	241.28151	0.43639	0.11958	-0.41211	0.07921
FLT1	12	241.28206	0.43602	0.11935	-0.41078	0.08406
FLT1	12	241.28262	0.43849	0.11717	-0.41243	0.09178
FLT1	12	241.28317	0.43816	0.1265	-0.40937	0.09162
FLT1	12	241.28372	0.43579	0.12026	-0.40777	0.09567
FLT1	12	241.28429	0.43	0.12233	-0.40146	0.09325
FLT1	12	241.28484	0.43115	0.12534	-0.40214	0.09183
FLT1	12	241.2854	0.43867	0.12821	-0.40974	0.08993
FLT1	12	241.28595	0.43539	0.11945	-0.40824	0.09289
FLT1	12	241.2865	0.44185	0.11955	-0.41519	0.0923
FLT1	12	241.28706	0.44626	0.12256	-0.41896	0.09262
FLT1	12	241.28761	0.44334	0.11478	-0.41711	0.09681
FLT1	12	241.28818	0.43818	0.11576	-0.41261	0.09093
FLT1	12	241.28873	0.43798	0.12014	-0.4109	0.09223
FLT1	12	241.28928	0.43866	0.12821	-0.40881	0.09394
FLT1	12	241.28984	0.43661	0.12014	-0.40925	0.09319
FLT1	12	241.29039	0.43693	0.12489	-0.40793	0.09427
FLT1	12	241.29095	0.44101	0.12196	-0.41222	0.09833
FLT1	12	241.2915	0.43805	0.12555	-0.40743	0.10054
FLT1	12	241.29207	0.43714	0.12539	-0.40771	0.09536
FLT1	12	241.29262	0.43489	0.12187	-0.40738	0.09109
FLT1	12	241.29317	0.43242	0.12438	-0.40398	0.09089
FLT1	12	241.29373	0.42914	0.11053	-0.40341	0.09587
FLT1	12	241.29428	0.43012	0.11682	-0.40332	0.09315
FLT1	12	241.29485	0.43001	0.11832	-0.40342	0.09
FLT1	12	241.29539	0.43125	0.12369	-0.40409	0.08578
