Voyager 1 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 1)
2  year (2013)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.02 nT and dBT ~= 0.02 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT1	12	301.00037	0.40129	0.1459	-0.3534	0.12182
FLT1	12	301.00095	0.41099	0.14221	-0.36447	0.12583
FLT1	12	301.0015	0.4055	0.14507	-0.35897	0.12017
FLT1	12	301.00204	0.40781	0.14939	-0.35906	0.12261
FLT1	12	301.00259	0.40387	0.14684	-0.35489	0.12474
FLT1	12	301.00314	0.40487	0.1501	-0.35693	0.11824
FLT1	12	301.00372	0.40354	0.14972	-0.35527	0.11914
FLT1	12	301.00427	0.40491	0.14183	-0.36041	0.11803
FLT1	12	301.00482	0.41189	0.14417	-0.36495	0.12502
FLT1	12	301.00537	0.40661	0.1435	-0.36119	0.1194
FLT1	12	301.00592	0.4072	0.13948	-0.36385	0.11812
FLT1	12	301.0065	0.40158	0.13635	-0.35963	0.11545
FLT1	12	301.00705	0.39632	0.13708	-0.35391	0.11411
FLT1	12	301.0076	0.40049	0.13831	-0.35745	0.11593
FLT1	12	301.00815	0.40128	0.14371	-0.35756	0.11178
FLT1	12	301.0087	0.40182	0.14028	-0.35838	0.11546
FLT1	12	301.00928	0.39981	0.14128	-0.35731	0.11038
FLT1	12	301.00983	0.40383	0.1412	-0.36158	0.11125
FLT1	12	301.01038	0.39788	0.14178	-0.35283	0.11707
FLT1	12	301.01093	0.39743	0.14004	-0.35217	0.11955
FLT1	12	301.01147	0.40317	0.13898	-0.35875	0.12047
FLT1	12	301.01205	0.40696	0.14357	-0.36241	0.11686
FLT1	12	301.0126	0.40094	0.13774	-0.35702	0.11957
FLT1	12	301.01315	0.40379	0.14022	-0.36037	0.11614
FLT1	12	301.0137	0.40607	0.14399	-0.36102	0.11744
FLT1	12	301.01425	0.41022	0.14415	-0.36546	0.118
FLT1	12	301.01483	0.40166	0.13793	-0.35907	0.11551
FLT1	12	301.01538	0.40617	0.14164	-0.36443	0.10986
FLT1	12	301.01593	0.40699	0.13949	-0.36536	0.11253
FLT1	12	301.01648	0.39572	0.13931	-0.35463	0.10671
FLT1	12	301.01703	0.40129	0.14533	-0.35703	0.11148
FLT1	12	301.01761	0.4023	0.14343	-0.35791	0.11462
FLT1	12	301.01816	0.4035	0.13851	-0.36236	0.11087
FLT1	12	301.01871	0.40179	0.13751	-0.36032	0.11262
FLT1	12	301.01926	0.3968	0.13898	-0.35522	0.10929
FLT1	12	301.01981	0.40431	0.1398	-0.36207	0.11314
FLT1	12	301.02039	0.39943	0.14783	-0.35413	0.11066
FLT1	12	301.02094	0.40747	0.14529	-0.36122	0.12008
FLT1	12	301.02148	0.40328	0.14181	-0.35871	0.11769
FLT1	12	301.02203	0.39628	0.13658	-0.35356	0.11556
FLT1	12	301.02258	0.39889	0.13795	-0.35685	0.11266
FLT1	12	301.02316	0.40223	0.13967	-0.35893	0.11595
FLT1	12	301.02371	0.40198	0.1405	-0.35771	0.11772
FLT1	12	301.02426	0.40613	0.14411	-0.36158	0.11579
FLT1	12	301.02481	0.40597	0.1426	-0.36264	0.11378
FLT1	12	301.02539	0.40535	0.13879	-0.36182	0.11881
FLT1	12	301.02594	0.41148	0.14327	-0.36677	0.1193
FLT1	12	301.02649	0.41758	0.1466	-0.37006	0.12611
FLT1	12	301.02704	0.40508	0.14515	-0.35995	0.11587
FLT1	12	301.02759	0.40657	0.14981	-0.36058	0.11307
FLT1	12	301.02817	0.40483	0.14801	-0.35751	0.1189
FLT1	12	301.02872	0.40005	0.13974	-0.35638	0.11611
FLT1	12	301.02927	0.40379	0.14654	-0.35869	0.11359
FLT1	12	301.02982	0.39792	0.13569	-0.3558	0.11537
FLT1	12	301.03036	0.39937	0.13215	-0.35689	0.12101
FLT1	12	301.03094	0.40747	0.13895	-0.36539	0.11469
FLT1	12	301.03149	0.40696	0.14668	-0.36192	0.11443
FLT1	12	301.03204	0.40913	0.14326	-0.36601	0.11352
FLT1	12	301.03259	0.40976	0.1455	-0.36514	0.11573
FLT1	12	301.03314	0.4053	0.14572	-0.36224	0.10866
FLT1	12	301.03372	0.41478	0.15547	-0.36724	0.11394
FLT1	12	301.03427	0.40799	0.15291	-0.36053	0.1143
FLT1	12	301.03482	0.40415	0.15902	-0.35451	0.11115
FLT1	12	301.03537	0.40979	0.14888	-0.36283	0.11872
FLT1	12	301.03592	0.39724	0.14813	-0.35151	0.11083
FLT1	12	301.0365	0.39732	0.13916	-0.35516	0.11113
FLT1	12	301.03705	0.39588	0.14579	-0.35274	0.10501
FLT1	12	301.0376	0.40336	0.15541	-0.35565	0.10974
FLT1	12	301.03815	0.39574	0.14219	-0.3522	0.111
FLT1	12	301.0387	0.39164	0.1421	-0.34752	0.11133
FLT1	12	301.03928	0.39134	0.14377	-0.3464	0.11166
FLT1	12	301.03983	0.38976	0.14276	-0.3469	0.10565
FLT1	12	301.04037	0.40086	0.13818	-0.35884	0.11308
FLT1	12	301.04092	0.39513	0.1431	-0.35213	0.10786
