Voyager 1 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 1)
2  year (2013)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.02 nT and dBT ~= 0.02 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT1	12	1.53934	0.16458	-0.01471	-0.14	0.08511
FLT1	12	1.53989	0.15922	-0.01476	-0.13516	0.08275
FLT1	12	1.54045	0.15784	-0.01114	-0.13455	0.08164
FLT1	12	1.54267	0.16977	-0.01313	-0.14415	0.08864
FLT1	12	1.54323	0.17052	-0.00685	-0.14474	0.08984
FLT1	12	1.54378	0.17044	-0.00533	-0.14512	0.08868
FLT1	12	1.54434	0.1706	-0.0038	-0.147	0.0863
FLT1	12	1.54489	0.17145	-0.0068	-0.14792	0.08632
FLT1	12	1.54545	0.1679	-0.00868	-0.14582	0.08269
FLT1	12	1.546	0.16923	-0.00754	-0.1461	0.0849
FLT1	12	1.54656	0.164	-0.00805	-0.14063	0.08383
FLT1	12	1.54712	0.15888	-0.00963	-0.13651	0.08051
FLT1	12	1.54767	0.16402	-0.01047	-0.14218	0.08106
FLT1	12	1.54823	0.16342	-0.00494	-0.14087	0.08254
FLT1	12	1.54878	0.16117	-0.00908	-0.13695	0.08429
FLT1	12	1.54934	0.15791	-0.00905	-0.13179	0.08639
FLT1	12	1.54989	0.16451	-0.01517	-0.13634	0.09073
FLT1	12	1.55045	0.16638	-0.01046	-0.13976	0.08954
FLT1	12	1.551	0.16741	-0.01062	-0.13899	0.09261
FLT1	12	1.55156	0.17358	-0.00887	-0.14435	0.09585
FLT1	12	1.55212	0.16965	-0.00868	-0.13979	0.09551
FLT1	12	1.55267	0.16969	-0.01027	-0.14129	0.09332
